time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-4.902412450688866e-12,0.1948795919317123,0.0,1.0850458725669357e-30,1.9504433671483683,-0.0009879364329126279,1.6572548162194245e-13,-1.554770814500899e-12,6.37567214435005e-13,-7.683500126630402e-12,0.0,0.0,0.0
0.01,-7.16344220338831e-12,0.2044871787271507,0.0,2.656104635347853e-30,1.9504433672302584,0.010283277684104355,-6.477116142057975e-13,-6.524174818282981e-13,1.1267838062410001e-12,-9.125907164640712e-12,0.0,0.0,0.0123984854844581
0.02,-9.235700233610062e-12,0.21398146667714618,0.0,4.353702608772309e-30,1.950443367340714,0.0215487369148211,-1.6074321534570016e-12,5.644034181657779e-13,1.6221335089996125e-12,-9.942098977594614e-12,0.0,0.0,0.0247938810064031
0.03,-1.0838500056457605e-11,0.2233431671858704,0.0,6.023322487621791e-30,1.9504433674751345,0.033236403595166136,-2.646130416393667e-12,2.0449563690826675e-12,2.0702700987631096e-12,-9.873495434156416e-12,0.0,0.0,0.0371830973734054
0.04,-1.1667983272064643e-11,0.23257306533332953,0.0,7.472106590912538e-30,1.9504433676250252,0.04566242463035703,-3.669679463911184e-12,3.69561875404954e-12,2.4087795982574636e-12,-8.690382813718822e-12,0.0,0.0,0.0495630469330103
0.05,-1.1424637016555276e-11,0.24169915098546954,0.0,8.479982897679451e-30,1.9504433677778958,0.058961205088828704,-4.560386363890516e-12,5.378770723514315e-12,2.5706769185327017e-12,-6.225158379968556e-12,0.0,0.0,0.0619306443422459
0.06,-9.847710032620236e-12,0.2507795398148204,0.0,8.816796636819641e-30,1.9504433679175743,0.07304625266919551,-5.183736752919743e-12,6.9162716497887734e-12,2.4906161029600088e-12,-2.407596927998508e-12,0.0,0.0,0.0742828073365548
0.07,-6.754557080135135e-12,0.25990010181951334,0.0,8.265156442365893e-30,1.9504433680250155,0.08760864421930004,-5.39881593367156e-12,8.098367495091812e-12,2.1125843841542725e-12,2.7012334591832628e-12,0.0,0.0,0.0866164574979598
0.08,-2.081865796367608e-12,0.26916641755756293,0.0,6.64799163004683e-30,1.9504433680796447,0.10215525604326588,-5.072235770072423e-12,8.698496981038708e-12,1.3986239020026614e-12,8.88053393138974e-12,0.0,0.0,0.0989285210222696
0.09,4.075305868044199e-12,0.27869064026570955,0.0,3.859024990144219e-30,1.95044336806123,0.11608285091046996,-4.094961648542922e-12,8.493935093424678e-12,3.3788849087325326e-13,1.5731442105016497e-11,0.0,0.0,0.1112159294851353
0.1,1.1431602655674057e-11,0.28857506741015565,0.0,-1.0643981213557833e-31,1.950443367952223,0.12877666784603933,-2.4009493461839224e-12,7.291547936422565e-12,-1.0448800284624075e-12,2.267354962408196e-11,0.0,0.0,0.1234756206067662
0.11,1.9492007073849293e-11,0.2988956340908166,0.0,-5.123749708735948e-30,1.9504433677404245,0.13971379439511686,1.3991695017591273e-14,4.957170781060761e-12,-2.6825527558831485e-12,2.896063997363834e-11,0.0,0.0,0.1357045390151145
0.12,2.7550555869584555e-11,0.3096896024309568,0.0,-1.0918045056140785e-29,1.9504433674217745,0.14854538395644737,3.0751420677960503e-12,1.4463197537407423e-12,-4.461696497348935e-12,3.371905488207586e-11,0.0,0.0,0.1478996370073372
