time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,2.3412514740373417e-08,1.216636429449073,0.0,1.2456032944435716e-30,1.7386154731158754,-2.289497480779607e-10,9.84959084990206e-10,0.0,4.696024160854012e-21,2.2011772788774412e-21,-2.4926529884542203e-10,0.0,0.0,0.0
0.01,3.611679924206255e-08,1.2298598233746805,0.0,3.43882630941962e-30,1.738615478442852,-4.13347991961939e-10,1.4047029143248173e-09,0.0,7.948901995496901e-21,6.721400542843501e-21,-1.8050062642356014e-10,0.0,0.0,0.0123984854844581
0.02,4.821925821175972e-08,1.242814150291965,0.0,5.838578466375423e-30,1.7386154936960836,-6.013197202079021e-10,1.7810918613066274e-09,0.0,1.1191854817438599e-20,1.1679978708007244e-20,-7.325281885149209e-11,0.0,0.0,0.0247938810064031
0.03,5.821490708327165e-08,1.2551736467852928,0.0,8.233848514216792e-30,1.7386155198447624,-7.729557454879486e-10,2.060711921119986e-09,0.0,1.4062203571371824e-20,1.6636734082789025e-20,7.089437257260282e-11,0.0,0.0,0.0371830973734054
0.04,6.442896523424885e-08,1.2667200171073907,0.0,1.0357522975019086e-29,1.7386155569084896,-9.048201248679826e-10,2.1865645958057718e-09,0.0,1.6141352042773036e-20,2.1032627745232938e-20,2.4583599476853015e-10,0.0,0.0,0.0495630469330103
0.05,6.51572373829353e-08,1.277392735011584,0.0,1.190099141411811e-29,1.7386156037003875,-9.71605918242848e-10,2.103433117381543e-09,0.0,1.6986258645901607e-20,2.422027822942839e-20,4.404109075413252e-10,0.0,0.0,0.0619306443422459
0.06,5.8847415133039145e-08,1.2873141630779203,0.0,1.2537276090259143e-29,1.7386156576352476,-9.484427819140584e-10,1.7644902606243347e-09,0.0,1.617206373468151e-20,2.5512834435228815e-20,6.382846117842836e-10,0.0,0.0,0.0742828073365548
0.07,4.4312147512528013e-08,1.296784107827097,0.0,1.1952404749491231e-29,1.738615714641451,-8.137750620356331e-10,1.1387472113950002e-09,0.0,1.3344132419337971e-20,2.4250892733260528e-20,8.183749697024114e-10,0.0,0.0,0.0866164574979598
0.08,2.095874788748604e-08,1.3062423062467674,0.0,9.883754776384885e-30,1.7386157692142767,-5.526439018704064e-10,2.187421507230095e-10,0.0,8.276260881039847e-21,1.9885139884558873e-20,9.55919176264676e-10,0.0,0.0,0.0989285210222696
0.09,-1.0985501298381364e-08,1.316202334482599,0.0,6.1629818571075945e-30,1.738615814642608,-1.6011736838891576e-10,-9.723206953206757e-10,0.0,9.302376451537057e-22,1.2070138988439051e-20,1.0242355355115449e-09,0.0,0.0,0.1112159294851353
0.1,-5.0278638996134814e-08,1.3271665730403803,0.0,7.599971321618648e-31,1.738615843430374,3.5547249435749766e-10,-2.374921484814181e-09,0.0,-8.48948894766978e-21,7.623439665497807e-22,9.97170826242527e-10,0.0,0.0,0.1234756206067662
0.11,-9.452973353257712e-08,1.3395387443625277,0.0,-6.176608053240364e-30,1.738615847918177,9.698968352882065e-10,-3.890091380935232e-09,0.0,-1.9493418660061244e-20,-1.368672351640435e-20,8.521454589301635e-10,0.0,0.0,0.1357045390151145
0.12,-1.4015612240994268e-07,1.3535556450571766,0.0,-1.4288130425709592e-29,1.7386158210897944,1.6414557453472713e-09,-5.379818138407024e-09,0.0,-3.1284881471888964e-20,-3.045287846416135e-20,5.736187116239127e-10,0.0,0.0,0.1478996370073372
0.13,-1.8246148264676014e-07,1.3692575801931008,0.0,-2.2989217694979878e-29,1.7386157575236025,2.3109212952015283e-09,-6.671894890293373e-09,0.0,-4.276608748228856e-20,-4.8188886528282115e-20,1.567020295073176e-10,0.0,0.0,0.1600578753093483
0.14,-2.1585847519562538e-07,1.3865042421840263,0.0,-3.147205717347376e-29,1.7386156544221831,2.9034111694697512e-09,-7.569865651527096e-09,0.0,-5.25792284496781e-20,-6.501269241874165e-20,-3.894410275450095e-10,0.0,0.0,0.1721762238332693
0.15,-2.3425002582038382e-07,1.4050249703043525,0.0,-3.873638438630439e-29,1.7386155126267713,3.3325027420140314e-09,-7.868330536348334e-09,0.0,-5.918747002079668e-20,-7.854406482874748e-20,-1.0388428627294971e-09,0.0,0.0,0.1842516624325907
0.16,-2.3156946573693478e-07,1.4244808383499719,0.0,-4.3648905989678663e-29,1.7386153374998667,3.5067318239312584e-09,-7.3733492215042406e-09,0.0,-6.099754321407858e-20,-8.599629443628217e-20,-1.7471072710545484e-09,0.0,0.0,0.1962811816548557
0.17,-2.02462179380355e-07,1.4445164255621938,0.0,-4.5033429990493976e-29,1.7386151395426597,3.338394268542958e-09,-5.927045070676115e-09,0.0,-5.65214838662773e-20,-8.432480736126964e-20,-2.4513949618087825e-09,0.0,0.0,0.2082617834916791
0.18,-1.4307104270842677e-07,1.464787942201003,0.0,-4.1789934105680016e-29,1.7386149346075979,2.754291020166145e-09,-3.4348052384011707e-09,0.0,-4.457006522185013e-20,-7.042831452798516e-20,-3.072452659410505e-09,0.0,0.0,0.2201904821259137
0.19,-5.186629636331153e-08,1.4849660765905006,0.0,-3.303711598388047e-29,1.7386147435738988,1.7077450359155557e-09,1.0724654703391949e-10,0.0,-2.4464950810261618e-20,-4.13907805681524e-20,-3.5190086732790712e-09,0.0,0.0,0.2320643046757783
0.2,6.956035597581744e-08,1.504723496135894,0.0,-1.8268898625833197e-29,1.7386145913779754,1.9089717637427762e-10,4.5874812755180375e-09,0.0,3.748963203888732e-21,5.255295322149332e-21,-3.6946817228372114e-09,0.0,0.0,0.2438802919357625
