time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-9.706684539198477e-09,1.1241089635553276,0.0,1.5966164504642946e-30,1.7849595659282522,7.669226997572991e-09,-6.553168429964421e-10,0.0,5.757955073747822e-20,-3.85212557089668e-10,0.0,0.0,0.0
0.01,-1.2505156293109017e-08,1.1398287774177864,0.0,4.269812406892244e-30,1.784959559238424,6.141990237653692e-09,-9.110822878853899e-10,0.0,4.904319090418037e-20,-6.776835335737837e-10,0.0,0.0,0.0123984854844581
0.02,-1.4666003927244557e-08,1.1552663475399938,0.0,7.186029204114465e-30,1.7849595493849766,3.5232469757468734e-09,-1.1343080878785687e-09,0.0,3.271881179441673e-20,-9.733712303376574e-10,0.0,0.0,0.0247938810064031
0.03,-1.5778309936030084e-08,1.1701343172226335,0.0,1.0086708410929898e-29,1.7849595366132107,-1.8905878078082718e-10,-1.2914846506743102e-09,0.0,8.324211981948371e-21,-1.2403126616124084e-09,0.0,0.0,0.0371830973734054
0.04,-1.543733989710276e-08,1.1842465089785803,0.0,1.2645663056182765e-29,1.784959521558202,-4.876132514147721e-09,-1.34744652981323e-09,0.0,-2.3598841162899702e-20,-1.441162641081019e-09,0.0,0.0,0.0495630469330103
0.05,-1.3291132615347809e-08,1.197564233407552,0.0,1.4487149233668348e-29,1.7849595052788467,-1.0279101304167041e-08,-1.2688321697814684e-09,0.0,-6.152051176026522e-20,-1.5358959886039654e-09,0.0,0.0,0.0619306443422459
0.06,-9.093728571742554e-09,1.2102191178172952,0.0,1.5214286645979224e-29,1.7849594892539924,-1.5990179238263394e-08,-1.0282714036176957e-09,0.0,-1.0282284433038613e-19,-1.4855320730817096e-09,0.0,0.0,0.0742828073365548
0.07,-2.760908114091716e-09,1.22250735273226,0.0,1.444744888536722e-29,1.7849594753309062,-2.145799470497403e-08,-6.090310333507661e-10,0.0,-1.437914146956427e-19,-1.2567424332981993e-09,0.0,0.0,0.0866164574979598
0.08,5.577075202142816e-09,1.2348538947206762,0.0,1.1871035744159014e-29,1.784959465619021,-2.6010286820225173e-08,-9.725635636124867e-12,0.0,-1.7972337652534927e-19,-8.270668301777691e-10,0.0,0.0,0.0989285210222696
0.09,1.553242631666236e-08,1.24774987800489,0.0,7.28568344235522e-30,1.7849594623260787,-2.8896110283434057e-08,7.514118827137766e-10,0.0,-2.051700586265135e-19,-1.903218700017475e-10,0.0,0.0,0.1112159294851353
0.1,2.6433779110389916e-08,1.2616723068798235,0.0,6.615752660117487e-31,1.7849594675394067,-2.9348096055739437e-08,1.6332921644492903e-09,0.0,-2.1432191476054444e-19,6.383465869244096e-10,0.0,0.0,0.1234756206067662
0.11,3.732466559247128e-08,1.2770016362011696,0.0,-7.812770506958526e-30,1.7849594829618949,-2.666323558050385e-08,2.5704001286089557e-09,0.0,-2.0152958865623716e-19,1.6184236738707634e-09,0.0,0.0,0.1357045390151145
0.12,4.6993225099211485e-08,1.2939577041535522,0.0,-1.7692864724694356e-29,1.7849595096198303,-2.0298188867296948e-08,3.4735163942363063e-09,0.0,-1.619377128769e-19,2.6817185212643718e-09,0.0,0.0,0.1478996370073372
0.13,5.403823488113971e-08,1.31257247099041,0.0,-2.8258933002144095e-29,1.784959547567477,-9.972431553063178e-09,4.2332637486206774e-09,0.0,-9.218890577005938e-20,3.732510907059215e-09,0.0,0.0,0.1600578753093483
0.14,5.697387421427932e-08,1.3327058724029714,0.0,-3.852198147566886e-29,1.784959595620326,4.2301072862804435e-09,4.726842713584712e-09,0.0,8.864102599816767e-21,4.650793418195424e-09,0.0,0.0,0.1721762238332693
0.15,5.437198117438594e-08,1.3540941605123182,0.0,-4.7261377020222144e-29,1.784959651154314,2.1772604737444128e-08,4.828063875706307e-09,0.0,1.3951805526112658e-19,5.29907950691128e-09,0.0,0.0,0.1842516624325907
0.16,4.50360661219984e-08,1.376409203132368,0.0,-5.309822311935275e-29,1.7849597100110033,4.16034592461203e-08,4.420447535012001e-09,0.0,2.9474374673400885e-19,5.532978128978789e-09,0.0,0.0,0.1962811816548557
0.17,2.8196281908957898e-08,1.3993076586142348,0.0,-5.460598706787342e-29,1.7849597665476622,6.213495459817913e-08,3.412759163453512e-09,0.0,4.659751575016314e-19,5.215371333860718e-09,0.0,0.0,0.2082617834916791
0.18,3.7093274092178613e-09,1.4224574173681501,0.0,-5.045608918398415e-29,1.7849598138655602,8.127571775750373e-08,1.7559093623623435e-09,0.0,6.412589323263368e-19,4.233587303902417e-09,0.0,0.0,0.2201904821259137
0.19,-2.775758467254906e-08,1.4455399348305784,0.0,-3.9591669327319355e-29,1.7849598442389347,9.652779644180342e-08,-5.402918309874784e-10,0.0,8.058434874077704e-19,2.5184658482318297e-09,0.0,0.0,0.2320643046757783
0.2,-6.458339338477556e-08,1.4682382000615024,0.0,-2.1417798042449443e-29,1.78495984975083,1.0515491238811514e-07,-3.392425337491253e-09,0.0,9.432556544860723e-19,6.37074083874352e-11,0.0,0.0,0.2438802919357625
0.21,-1.0411729994041495e-07,1.4902282870510706,0.0,4.00857302639571e-30,1.7849598231207169,1.0442230319168146e-07,-6.6329795725250874e-09,0.0,1.0368652232508833e-18,-3.05656641016464e-09,0.0,0.0,0.2556354991141227
0.22,-1.4269683865862767e-07,1.5111926514237881,0.0,3.5810078756594533e-29,1.7849597586834498,9.190072893479499e-08,-1.0006390530977402e-08,0.0,1.0718738814525e-18,-6.67446999008514e-09,0.0,0.0,0.2673269965667859
0.23,-1.7578310543784381e-07,1.5308624473740806,0.0,7.216628083604697e-29,1.7849596534514818,6.58181052685324e-08,-1.3173794851046934e-08,0.0,1.037586115966762e-18,-1.052184111037945e-08,0.0,0.0,0.2789518705274782
0.24,-1.9822955666201117e-07,1.5490795259335763,0.0,1.102628022869192e-28,1.7849595081647418,2.5432501254404046e-08,-1.572830528783656e-08,0.0,9.297283826848587e-19,-1.4233113695112002e-08,0.0,0.0,0.2905072238338968
0.25,-2.0469036555462914e-07,1.5658572288596804,0.0,1.4633716051849633e-28,1.784959328208317,-2.8609175745258777e-08,-1.722193522691222e-08,0.0,7.5248790149457835e-19,-1.735977442550444e-08,0.0,0.0,0.3019901766497435
0.26,-1.901604359100855e-07,1.581418046435125,0.0,1.7584214831245937e-28,1.7849591242606022,-9.397046676174063e-08,-1.720430784561266e-08,0.0,5.198755781222988e-19,-1.9397905466617493e-08,0.0,0.0,0.31339786718244
0.27,-1.5062243812414322e-07,1.5961926533088209,0.0,1.9374015500512921e-28,1.7849589125276684,-1.6643155301860816e-07,-1.5272013629835403e-08,0.0,2.5604210002026195e-19,-1.9829265753688633e-08,0.0,0.0,0.324727452396347
0.28,-8.375774345256663e-08,1.6107738510125407,0.0,1.9493087601078779e-28,1.7849587144268375,-2.398525437676176e-07,-1.1125993036282341e-08,0.0,-5.6661487948504665e-21,-1.8174981658021055e-08,0.0,0.0,0.3359761087213079
0.29,1.0340528466680778e-08,1.6258282925913845,0.0,1.7480070737374158e-28,1.7849585556068563,-3.0634007383277116e-07,-4.6327265506448275e-09,0.0,-2.2488927827079947e-19,-1.4059268785171456e-08,0.0,0.0,0.3471410327563419
0.3,1.2853094105394427e-07,1.641978207414259,0.0,1.2986547396252672e-28,1.7849584642354979,-3.5665325002840434e-07,4.116539618550612e-09,0.0,-3.574568087466339e-19,-7.2788014841914856e-09,0.0,0.0,0.3582194419683107
0.31,2.6415483398478115e-07,1.6596743205096152,0.0,5.846017374495643e-29,1.784958468548193,-3.808680810992194e-07,1.4755634062934057e-08,0.0,-3.5929777427462264e-19,2.1284561052504254e-09,0.0,0.0,0.369208575385383
0.32,4.068321060173494e-07,1.6790875055833177,0.0,-3.85882227307564e-29,1.7849585937316197,-3.6929596275702423e-07,2.6610367217980097e-08,0.0,-1.9071332054736387e-19,1.3822743188475113e-08,0.0,0.0,0.3801056942851275
0.33,5.426153566750261e-07,1.70004551139267,0.0,-1.5738415369944968e-28,1.7849588583098284,-3.136223975859721e-07,3.8690756520488406e-08,0.0,1.7935129295473806e-19,2.7119269617904052e-08,0.0,0.0,0.3909080828770599
0.34,6.545813977630139e-07,1.7220292424347765,0.0,-2.9057284049173626e-28,1.7849592703006667,-2.081986085430557e-07,4.97162239140623e-08,0.0,7.694215284456102e-19,4.0971690316682476e-08,0.0,0.0,0.4016130489794744
0.35,7.239117842374959e-07,1.7442255460174405,0.0,-4.272289092795633e-28,1.7849598235075856,-5.1383668245303275e-08,5.8179812611712334e-08,0.0,1.582400958296008e-18,5.399128509721148e-08,0.0,0.0,0.412217924690392
0.36,7.314735794089076e-07,1.7656204158292859,0.0,-5.531115278111534e-28,1.7849604943948052,1.5319830270639038e-07,6.245476026638214e-08,0.0,2.6036763016126602e-18,6.450929192662181e-08,0.0,0.0,0.4227200670524575
0.37,6.598590440852754e-07,1.7851129608889615,0.0,-6.513560438641399e-28,1.7849612400492185,3.9564821754127096e-07,6.094295862577264e-08,0.0,3.8007853047202254e-18,7.068704880553179e-08,0.0,0.0,0.4331168587116205
0.38,4.957809110185517e-07,1.801633308405129,0.0,-7.036424264737894e-28,1.784961997746792,6.592078297234071e-07,5.226005366576771e-08,0.0,5.124912717736803e-18,7.067454060761793e-08,0.0,0.0,0.4434057085694337
0.39,2.3265271201454138e-07,1.8142519326158357,0.0,-6.9183868866938365e-28,1.7849626866019743,9.202803108984595e-07,3.544646540632698e-08,0.0,6.514298750730525e-18,6.281273350311138e-08,0.0,0.0,0.4535840524288103
0.4,-1.2688266076120754e-07,1.8222715335094395,0.0,-6.000642517932097e-28,1.7849632116757304,1.1492155345187951e-06,1.018785348411531e-08,0.0,7.899371980389581e-18,4.586897997989299e-08,0.0,0.0,0.4636493536330746
0.41,-5.687707530722914e-07,1.8252952835533254,0.0,-4.170568281763394e-28,1.7849634707456288,1.3119780047032484e-06,-2.297691288740294e-08,0.0,9.209091022470556e-18,1.9288231508341183e-08,0.0,0.0,0.4735991036981507
0.42,-1.066044868385141e-06,1.8232672384858901,0.0,-1.3866147546712627e-28,1.7849633637004445,1.3727490179733398e-06,-6.24867200982484e-08,0.0,1.0377698593933685e-17,-1.6563589455208218e-08,0.0,0.0,0.483430822937729
0.43,-1.5783563127050236e-06,1.8164822758702464,0.0,2.2980172984527465e-28,1.7849628042203125,1.297424768928153e-06,-1.0565731950784519e-07,0.0,1.1350939559324719e-17,-6.019317921366496e-08,0.0,0.0,0.4931420610812561
0.44,-2.052864240718806e-06,1.8055644520075078,0.0,6.715868054400527e-28,1.7849617330588143,1.0578623772870138e-06,-1.4867805978418605e-07,0.0,1.2090763003579117e-17,-1.088432332820915e-07,0.0,0.0,0.5027303978845936
0.45,-2.426751004399668e-06,1.7914145594022726,0.0,1.1573161358631724e-27,1.7849601318821733,6.366030788562544e-07,-1.8673279050794288e-07,0.0,1.257765944835754e-17,-1.5845950443478562e-07,0.0,0.0,0.5121934437331935
0.46,-2.6315197728473356e-06,1.7751303331308808,0.0,1.6448536340033824e-27,1.784958036278632,3.167622495581844e-08,-2.1426482152460835e-07,0.0,1.2810231332580243e-17,-2.0379300497232235e-07,0.0,0.0,0.5215288402376408
0.47,-2.599075383336341e-06,1.75790657710374,0.0,2.0805602640129643e-27,1.7849555462711904,-7.39027551027934e-07,-2.2539516379903267e-07,0.0,1.2802323520640059e-17,-2.386622571124392e-07,0.0,0.0,0.5307342608214127
0.48,-2.2693916753866924e-06,1.7409274424748653,0.0,2.402163336141812e-27,1.784952832496958,-1.6344150504932605e-06,-2.144887355958192e-07,0.0,1.2578687478927669e-17,-2.5638940764956416e-07,0.0,0.0,0.5398074113007112
0.49,-1.5993396620387011e-06,1.725267381163361,0.0,2.5433539023569875e-27,1.7849501362047648,-2.5885288262191342e-06,-1.7684536545436316e-07,0.0,1.217038274704535e-17,-2.50408427384353e-07,0.0,0.0,0.548746030456221
0.5,-5.720078505182974e-07,1.7118166160017945,0.0,2.4400654028464993e-27,1.7849477614131672,-3.511200091742792e-06,-1.0947235457148302e-07,0.0,1.1610912933319489e-17,-2.1502403449400062e-07,0.0,0.0,0.557547890596653
0.51,7.943879744977362e-07,1.7012386107180388,0.0,2.0381875025992298e-27,1.7849460579965954,-4.2915645865861855e-06,-1.18747092596229e-08,0.0,1.0933640344492124e-17,-1.4627751873470948e-07,0.0,0.0,0.5662107981139324
0.52,2.439104744716076e-06,1.6939556864827894,0.0,1.302243728232973e-27,1.7849453951439853,-4.8048190169122635e-06,1.1321994460963911e-07,0.0,1.017052861006291e-17,-4.285202103220929e-08,0.0,0.0,0.5747325940298904
0.53,4.254208361147131e-06,1.6901536639659194,0.0,2.2432807734800784e-28,1.7849461255539885,-4.922337227405781e-06,2.59299761974027e-07,0.0,9.351867302548773e-18,9.3072648101753e-08,0.0,0.0,0.5831111545343282
0.54,6.0838979026685476e-06,1.6897997309408617,0.0,-1.1676220339987073e-27,1.7849485418568907,-4.5249242401282e-06,4.15776545940736e-07,0.0,8.506456955768598e-18,2.55124084362672e-07,0.0,0.0,0.5913443915143141
0.55,7.728962507424658e-06,1.6926722632789537,0.0,-2.80331292295541e-27,1.784952828016032,-3.51857843397607e-06,5.680677927296555e-07,0.0,7.661859144767948e-18,4.323201381532639e-07,0.0,0.0,0.5994302530745854
0.56,8.957252888741868e-06,1.6983995884402194,0.0,-4.566537029001783e-27,1.7849590097572514,-1.8516847838680033e-06,6.981441720623942e-07,0.0,6.844586891915025e-18,6.090516214501844e-07,0.0,0.0,0.6073667240489239
0.57,9.520618301392077e-06,1.7064988741001892,0.0,-6.295758176202875e-27,1.7849669092687208,4.6788569813023195e-07,7.856065086850631e-07,0.0,6.080172362956671e-18,7.655740473177033e-07,0.0,0.0,0.6151518265023771
0.58,9.17816293402548e-06,1.7164050040821066,0.0,-7.789885983602148e-27,1.7849761103456274,3.3576937802193078e-06,8.093147324867192e-07,0.0,5.392816887962371e-18,8.790903499667105e-07,0.0,0.0,0.6227836202242013
0.59,7.72493498335382e-06,1.7274864180248892,0.0,-8.819990268405457e-27,1.7849859406508022,6.649882534842234e-06,7.495360142788707e-07,0.0,4.804179347590471e-18,9.254629064526694e-07,0.0,0.0,0.6302602032114031
0.6,5.024320703194681e-06,1.7390555251654658,0.0,-9.147248257474382e-27,1.784995477651661,1.00869003772053e-05,5.905128734277981e-07,0.0,4.331158026913756e-18,8.81533598009392e-07,0.0,0.0,0.6375797121427577
