time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_FCR,Top_ECU,pos_flex,pos_dev,pos_pro
0.0,-2.052584839168156e-08,0.28659285344743934,0.0,-2.0148571304402449e-35,1.9943063299490873,-0.0005820600651662386,1.7694762605473108e-08,0.0,8.42173263836439e-20,1.347241317951288e-09,0.0,0.0,0.0
0.01,2.5996999744009614e-08,0.28730592105563546,0.0,4.460053674508512e-35,1.9943008718321813,0.010694596219299416,7.730944216836792e-09,0.0,7.642926404033076e-20,1.2169316791428443e-09,0.0,0.0,0.0123984854844581
0.02,8.211266852923458e-08,0.28798077595718574,0.0,1.2176604334177792e-34,1.9942955315709756,0.021995667967562905,-5.7637332403911355e-09,0.0,5.806233099681338e-20,9.165710857552854e-10,0.0,0.0,0.0247938810064031
0.03,1.4416456341145708e-07,0.2885358416486248,0.0,2.0611187501373047e-34,1.9942909336205277,0.03368539465773995,-2.2238242944871547e-08,0.0,2.833007372214044e-20,4.3389113285397764e-10,0.0,0.0,0.0371830973734054
0.04,2.0685626601624858e-07,0.2889121527479515,0.0,2.902003550441005e-34,1.9942877875219966,0.0460084200397085,-4.066294897555386e-08,0.0,-1.2494469211037786e-20,-2.2642714496445648e-10,0.0,0.0,0.0495630469330103
0.05,2.6339966480150296e-07,0.28908463379716937,0.0,3.646273594218044e-34,1.9942868319536016,0.05902523276245379,-5.9515533576442384e-08,0.0,-6.2820776272838e-20,-1.0387265701526922e-09,0.0,0.0,0.0619306443422459
0.06,3.058684195051822e-07,0.28906792842309353,0.0,4.18538854382431e-34,1.9942887605389472,0.07257868902154435,-7.681784481756637e-08,0.0,-1.1955838253262346e-19,-1.9535957005716073e-09,0.0,0.0,0.0742828073365548
0.07,3.257725964193307e-07,0.2889156679726281,0.0,4.40446947384618e-34,1.9942941327556898,0.0862980750538861,-9.023323244547036e-08,0.0,-1.7805001627627633e-19,-2.8969826118203817e-09,0.0,0.0,0.0866164574979598
0.08,3.148500061998992e-07,0.2887128916259844,0.0,4.193351963688147e-34,1.9943032758382546,0.09964244080782461,-9.722979099310977e-08,0.0,-2.321582257104134e-19,-3.771806434856228e-09,0.0,0.0,0.0989285210222696
0.09,2.660445201245601e-07,0.2885623744553697,0.0,3.460080593446656e-34,1.9943161861489755,0.11197890577610285,-9.530906607968806e-08,0.0,-2.7453642882380076e-19,-4.462557719820705e-09,0.0,0.0,0.1112159294851353
0.1,1.7461291034315514e-07,0.28856689058301804,0.0,2.1460016103631325e-34,1.994332440824113,0.12268426959012714,-8.229239331305337e-08,0.0,-2.9710307627727803e-19,-4.84317861259308e-09,0.0,0.0,0.1234756206067662
0.11,3.927181224511478e-08,0.2888108512562795,0.0,2.4120693066922574e-35,1.9943511322591962,0.1312500422379468,-5.664854070840513e-08,0.0,-2.917200560561162e-19,-4.7882277734007495e-09,0.0,0.0,0.1357045390151145
0.12,-1.3673175923952102e-07,0.2893458010742992,0.0,-2.201290802053858e-34,1.9943708388328634,0.13736492547601356,-1.7837360251273924e-08,0.0,-2.5105414888955985e-19,-4.186971632921925e-09,0.0,0.0,0.1478996370073372
0.13,-3.447656881474984e-07,0.29018382239874513,0.0,-5.0545661183500846e-34,1.9943896448395708,0.14095129338212842,3.3364407764330795e-08,0.0,-1.6957452116123365e-19,-2.9596225782535646e-09,0.0,0.0,0.1600578753093483
0.14,-5.703266007369121e-07,0.291300291145362,0.0,-8.112045642790245e-34,1.9944052206179268,0.14214740699457948,9.459613401411948e-08,0.0,-4.461192457822542e-20,-1.074497257928857e-09,0.0,0.0,0.1721762238332693
0.15,-7.93075104833469e-07,0.2926437873504865,0.0,-1.1089076809565245e-33,1.9944149701261906,0.14124830049926784,1.617505171200837e-07,0.0,1.2262079390373755e-19,1.4355630209580238e-09,0.0,0.0,0.1842516624325907
0.16,-9.875283678978528e-07,0.29414860114676605,0.0,-1.3633585328741528e-33,1.9944162476746052,0.1386320138294229,2.289610441389658e-07,0.0,3.261686905107697e-19,4.459530646132922e-09,0.0,0.0,0.1962811816548557
