time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU
0.0,0.4523254442174847,0.2752661017033719,0.0,-1.28480748039014e-09,1.6907228442495448e-08,-1.0043715234064588e-07,0.0025612953890064767,0.0,2.2142058751037657e-08,2.0833409040862828e-08,0.0,3.665084217605932e-61
0.01,0.46133859754649514,0.27061461869777137,0.0,5.964046651817751e-10,1.8944514830004874e-07,6.884485984251453e-08,0.0023742875433777145,0.0,3.081719069436908e-08,2.7439978796825863e-08,0.0,5.2347095760420724e-61
0.02,0.4692326346549564,0.2664286950804184,0.0,2.916006724136447e-09,3.872318510224563e-07,2.7589077358405745e-07,0.002134349346397564,0.0,3.839808934886831e-08,3.277238391435786e-08,0.0,6.644225476284946e-61
0.03,0.47542954875531124,0.26306286942964563,0.0,5.534077621173574e-09,5.950825296892687e-07,5.078448151657924e-07,0.0018085002967594055,0.0,4.374965266764275e-08,3.58968759583956e-08,0.0,7.69420795741826e-61
0.04,0.47948237895302204,0.26077296647977083,0.0,8.240030518635345e-09,7.926220836984783e-07,7.456377109445009e-07,0.0013562150649846796,0.0,4.5679798754586e-08,3.587435777705571e-08,0.0,8.17165497524305e-61
0.05,0.4810690551067311,0.2596934632705094,0.0,1.0757036378697644e-08,9.551548643040744e-07,9.64437010381918e-07,0.0007397139829147318,0.0,4.305652122711073e-08,3.186320281029042e-08,0.0,7.869990787660334e-61
0.06,0.47998672239408924,0.25983449952180926,0.0,1.275498795016342e-08,1.0552473592586617e-06,1.1348579995682208e-06,-6.466463262375602e-05,0.0,3.4949673192239584e-08,2.3238833037693188e-08,0.0,6.613722724262152e-61
0.07,0.4761487689468585,0.2610942290119861,0.0,1.3872855789723682e-08,1.0650393471230263e-06,1.225004789609915e-06,-0.0010550815021525706,0.0,2.0788372654753623e-08,9.721275793428361e-09,0.0,4.286260980207212e-61
0.08,0.46958524795963597,0.2632805934374931,0.0,1.3750473697911727e-08,9.592223464220696e-07,1.2033376669731634e-06,-0.0021939953102663714,0.0,5.207451300766758e-10,-8.501321107956497e-09,0.0,8.586614380241757e-62
0.09,0.46044578368553996,0.26613727612849264,0.0,1.2068754168742322e-08,7.185336959966869e-07,1.0422700157203413e-06,-0.0034003930006902446,0.0,-2.5241103475367447e-08,-3.066801209116863e-08,0.0,-3.5836517860802096e-61
0.1,0.4490026257256543,0.2693700188878303,0.0,8.596130522322359e-09,3.335166791034177e-07,7.222911927562495e-07,-0.0045456768299369085,0.0,-5.511093960478596e-08,-5.537588804703026e-08,0.0,-8.819692579583412e-61
0.11,0.4356505239257649,0.27267089374286113,0.0,3.2377401315249157e-09,-1.917993782177448e-07,2.3629873151102971e-07,-0.005454313183996081,0.0,-8.687464974595774e-08,-8.056362581057167e-08,0.0,-1.4481083675655916e-60
0.12,0.42089978978683096,0.2757393089690581,0.0,-3.917376092942585e-09,-8.367290465576831e-07,-4.0628491773164637e-07,-0.005910120679091432,0.0,-1.1751397728942187e-07,-1.0356371902528505e-07,0.0,-2.005341719491361e-60
0.13,0.4053595270046886,0.27829942456784207,0.0,-1.2556829917912492e-08,-1.5617595031210247e-06,-1.176125925368707e-06,-0.005668738289673629,0.0,-1.4332589841486953e-07,-1.2123601447140664e-07,0.0,-2.489419173565375e-60
0.14,0.38970976354783804,0.280114213105585,0.0,-2.211965688191138e-08,-2.307886959786815e-06,-2.02189472978374e-06,-0.004476378915999358,0.0,-1.6015003785208147e-07,-1.3018953797133756e-07,0.0,-2.8269781072113127e-60
0.15,0.3746640877878547,0.28099662190059477,0.0,-3.1791915933096584e-08,-2.9979388928043143e-06,-2.870064455564048e-06,-0.002094451754069032,0.0,-1.637078575963108e-07,-1.2709166586374815e-07,0.0,-2.9412435247341073e-60
0.16,0.3609274012092944,0.28081823857173943,0.0,-4.052919298385802e-08,-3.5402679405164343e-06,-3.6271194990631388e-06,0.0016710196801088656,0.0,-1.500459444977504e-07,-1.0905374814597451e-07,0.0,-2.759635939044123e-60
0.17,0.3491542260593214,0.27951568785327274,0.0,-4.711072661773487e-08,-3.835043545768219e-06,-4.184575576746154e-06,0.006937185161429433,0.0,-1.1606210766719431e-07,-7.407088000873086e-08,0.0,-2.2229541599341258e-60
0.18,0.33991017619325736,0.2770948267504077,0.0,-5.022762922489164e-08,-3.7831396713434323e-06,-4.4270080565984505e-06,0.013712595733213788,0.0,-6.007809310833963e-08,-2.1481524762298392e-08,0.0,-1.2955359995281168e-60
0.19,0.33363521094303566,0.27363261806499956,0.0,-4.8604555143665885e-08,-3.297328264756679e-06,-4.243004220974801e-06,0.021870304921329426,0.0,1.7592160211396065e-08,4.7598712176428085e-08,0.0,2.4468789289080017e-62
0.2,0.3306069627669238,0.2692762084655022,0.0,-4.1150280334591134e-08,-2.3151543014549384e-06,-3.538607882460504e-06,0.03113087226134032,0.0,1.1414300379075177e-07,1.2992424719666135e-07,0.0,1.6958236887534622e-60
0.21,0.33090703564927454,0.2642382438875389,0.0,-2.712823193992181e-08,-8.125141322404441e-07,-2.252432322007678e-06,0.0410600173069711,0.0,2.2392019449155003e-07,2.1990850051156833e-07,0.0,3.6272260777352315e-60
0.22,0.33439844241928574,0.25878710388438103,0.0,-6.333387548871363e-09,1.1833816209870452e-06,-3.7121127800205446e-07,0.05108471438164532,0.0,3.382845187464249e-07,3.096161624991411e-07,0.0,5.67401391206243e-60
0.23,0.34072306105505806,0.25323084384378153,0.0,2.0742385773218984e-08,3.5832647849623258e-06,2.055820913653064e-06,0.06053017626859875,0.0,4.4577021331525304e-07,3.890141301023148e-07,0.0,7.63991273737824e-60
0.24,0.3493229144182029,0.24789431821153296,0.0,5.277800864256078e-08,6.2290740110689655e-06,4.90563050504302e-06,0.0686784281627967,0.0,5.32599669101483e-07,4.4652263891242944e-07,0.0,9.284981064285365e-60
0.25,0.3594813511460619,0.24309012178170974,0.0,8.754742851155014e-08,8.893049547765428e-06,7.97524770155905e-06,0.0748466774639017,0.0,5.835928443248161e-07,4.6988592876038077e-07,0.0,1.0340534643235396e-59
0.26,0.37037459722386445,0.239085439478437,0.0,1.2192400311385593e-07,1.1284322804995671e-05,1.0982858133698443e-05,0.07848002200915012,0.0,5.834763017625187e-07,4.473514945889151e-07,0.0,1.0531264777626328e-59
0.27,0.3811239930964192,0.23606848675723566,0.0,1.519860387711616e-07,1.3064279516049973e-05,1.3577940081969188e-05,0.0792479796998645,0.0,5.185537387287825e-07,3.6910978008494777e-07,0.0,9.604024873278935e-60
0.28,0.3908442956380966,0.23411981925887143,0.0,1.7323890010258486e-07,1.3871344318752446e-05,1.5361748439489764e-05,0.07712832779789824,0.0,3.786495192848442e-07,2.289043451374688e-07,0.0,7.36187811080223e-60
0.29,0.3986899454560477,0.23319483546880998,0.0,1.8096030168440276e-07,1.3354962427380724e-05,1.5918646721825153e-05,0.07245727057758435,0.0,1.5918267488516694e-07,2.5679480543521053e-08,0.0,3.7010376312805554e-60
0.3,0.4039042577673275,0.2331229953642789,0.0,1.706634903007916e-07,1.1217472882815928e-05,1.4857718608671853e-05,0.06592692251396882,0.0,-1.368238762991118e-07,-2.3490759568797434e-07,0.0,-1.3526258221254348e-60
0.31,0.4058735892350521,0.23362576727299192,0.0,1.3865851947698937e-07,7.261341609521619e-06,1.18627968312657e-05,0.05852260140325551,0.0,-4.970393214729153e-07,-5.39314160519865e-07,0.0,-7.611677729389867e-60
0.32,0.4041820530567067,0.23435042626308036,0.0,8.26756177318855e-08,1.4379483935552503e-06,6.7476132772136295e-06,0.05140892939581287,0.0,-8.986971945233479e-07,-8.655002966261677e-07,0.0,-1.4704591411192684e-59
0.33,0.3986574328304745,0.23491331534572857,0.0,2.4981027037763557e-09,-6.107071464784911e-06,-4.886784655283192e-07,0.045785833781838065,0.0,-1.3083236326433385e-06,-1.1830964460765923e-06,0.0,-2.2067613847187818e-59
0.34,0.3893983048714093,0.23494538983360458,0.0,-9.946286140842448e-08,-1.4997888535758393e-05,-9.61167201435764e-06,0.04273856871450196,0.0,-1.6825814255579868e-06,-1.4545406229047354e-06,0.0,-2.895578968653186e-59
0.35,0.3767748990022816,0.23413392319664353,0.0,-2.177310693155133e-07,-2.4608455556037157e-05,-2.0114627119293335e-05,0.04310266710531113,0.0,-1.970435444902217e-06,-1.6373191289566207e-06,0.0,-3.4477058444215873e-59
0.36,0.3613999413988229,0.2322558097837547,0.0,-3.4355107691179006e-07,-3.4064890401063527e-05,-3.120167506809367e-05,0.047359717351201994,0.0,-2.1167534927404094e-06,-1.687358012763734e-06,0.0,-3.7651828527382804e-59
0.37,0.34406991754963234,0.22919935367907512,0.0,-4.6498059426051674e-07,-4.227601131948393e-05,-4.179861644094161e-05,0.05557496608530252,0.0,-2.067327843272871e-06,-1.5634974319945866e-06,0.0,-3.749824815445314e-59
0.38,0.32568203284165803,0.2249727244144653,0.0,-5.673614494828442e-07,-4.799618584987943e-05,-5.0597513603168015e-05,0.06738308278722298,0.0,-1.7751410826504492e-06,-1.2328426640370806e-06,0.0,-3.3140599513488678e-59
0.39,0.30713777324820823,0.2196984659410294,0.0,-6.342183839695602e-07,-4.992218378758708e-05,-5.6139192315076596e-05,0.08202368463028387,0.0,-1.2075144002458947e-06,-6.766328630028681e-07,0.0,-2.3934985142336885e-59
0.4,0.2892494673856522,0.213594695927815,0.0,-6.486006567521437e-07,-4.682240307179295e-05,-5.693466203356303e-05,0.09842313502109061,0.0,-3.535814593675298e-07,1.0388508609995569e-07,0.0,-9.602991753678719e-60
0.41,0.2726686513573888,0.20694513613475063,0.0,-5.948362948524051e-07,-3.769280615270508e-05,-5.162241484068051e-05,0.11531355087708767,0.0,7.686545410672469e-07,1.0822283412855981e-06,0.0,9.639367403168068e-60
0.42,0.2578507992242187,0.2000619983848729,0.0,-4.6061492573976455e-07,-2.1929420434362627e-05,-3.9153764618160877e-05,0.13137410716800696,0.0,2.1065758643422343e-06,2.2028491033012645e-06,0.0,3.297301264177636e-59
0.43,0.24506015150676572,0.1932475248618794,0.0,-2.392561018316416e-07,4.973038353154168e-07,-1.8993172990664944e-05,0.14537518639460195,0.0,3.5695070223024616e-06,3.3795052447178735e-06,0.0,5.890496682737879e-59
0.44,0.2344057424927814,0.18676030049139952,0.0,6.80389467502794e-08,2.8885135511021253e-05,8.684656115606304e-06,0.156306170968998,0.0,5.028573025944088e-06,4.496601476469683e-06,0.0,8.525333809451646e-59
0.45,0.2258908163717725,0.18079040531039364,0.0,4.502065551654807e-07,6.168173202008159e-05,4.282365877565533e-05,0.16347473783598493,0.0,6.320760412284355e-06,5.414148971114129e-06,0.0,1.0920475442475909e-58
0.46,0.21945571342240666,0.17544431798757254,0.0,8.849034465621684e-07,9.642893924667872e-05,8.136723205149954e-05,0.16657496438591998,0.0,7.25785755343132e-06,5.976763455877073e-06,0.0,1.2745730782890576e-58
0.47,0.2149997095665906,0.17073879019518057,0.0,1.3379616329770232e-06,0.00012979270190722553,0.00012121815205700536,0.16572525188509027,0.0,7.64059054621115e-06,6.026786123851206e-06,0.0,1.3645607551241446e-58
0.48,0.21237819046321313,0.16660351631360593,0.0,1.7640098282265297e-06,0.0001576982231477183,0.000158303249592998,0.16147289068150042,0.0,7.277779041204942e-06,5.421176648083042e-06,0.0,1.3271990364792831e-58
0.49,0.21138309352604948,0.16289346873104943,0.0,2.108505282824797e-06,0.00017558359386262101,0.00018776375487940825,0.1547569256523506,0.0,6.009731976385933e-06,4.051314757158873e-06,0.0,1.132476552910582e-58
0.5,0.21172196554878647,0.15941127208434758,0.0,2.3113287975661826e-06,0.00017877550420694605,0.0002042838779070225,0.14682209709332614,0.0,3.7344232652055065e-06,1.8642923147980752e-06,0.0,7.5980137536163915e-59
0.51,0.21301222738009853,0.15593811245203226,0.0,2.3119631106836194e-06,0.00016297806284962395,0.00020255821156637036,0.13908394265891239,0.0,4.342872744089166e-07,-1.1162679840783003e-06,0.0,2.028136191632044e-59
0.52,0.21480224113277707,0.15226966756830398,0.0,2.056104492820107e-06,0.00012485078185839947,0.00017788328583910124,0.1329547400613548,0.0,-3.799174299324413e-06,-4.7723054088336305e-06,0.0,-5.2609103362524335e-59
0.53,0.21662053712968005,0.14825189360392144,0.0,1.5033579982220973e-06,6.26354596166245e-05,0.00012684087706752557,0.12965016264487825,0.0,-8.746292877824126e-06,-8.879094348374593e-06,0.0,-1.3921066137221348e-58
