time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU
0.0,0.1510343961375314,0.09170745527000033,0.0,-1.231024072345184e-12,-5.212240333438106e-07,-7.310000695663579e-07,0.00133380508404439,0.0,-4.194990750449572e-11,-3.6928531933946424e-11,0.0,-3.5702463981509105e-60
0.01,0.15509341782500674,0.09185794978790701,0.0,-4.498966521422968e-12,-2.417575753117397e-07,-3.792879323174988e-07,0.0014409664018571002,0.0,-4.067243325815152e-11,-3.377858540252891e-11,0.0,-4.997730247701836e-60
0.02,0.15881050796356497,0.09216007786068493,0.0,-8.144019822641411e-12,1.3950927032612156e-07,1.0887108902104578e-07,0.0014998929554450686,0.0,-3.453704470130398e-11,-2.6033790479203565e-11,0.0,-6.253286139346332e-60
0.03,0.16218012770941823,0.09273870521355713,0.0,-1.1862680788863889e-11,6.075561534966502e-07,7.158832671487379e-07,0.0014771436811413313,0.0,-2.292181848243965e-11,-1.3321454779858487e-11,0.0,-7.15141191306413e-60
0.04,0.16521158349652987,0.09368517090360728,0.0,-1.5261865632659002e-11,1.1336998978552483e-06,1.4062411862807113e-06,0.0013389219181069833,0.0,-5.6463569178107124e-12,4.279609591078034e-12,0.0,-7.49652808914858e-60
0.05,0.1679107901086342,0.09504893730449396,0.0,-1.7878519902245966e-11,1.6751139702230032e-06,2.12566059128908e-06,0.001057148886290618,0.0,1.688975415889972e-11,2.612672777008811e-11,0.0,-7.101987099326187e-60
0.06,0.17027284572405246,0.09683580719644844,0.0,-1.9212256217804204e-11,2.1757891832247867e-06,2.802070225977729e-06,0.0006155216989998654,0.0,4.359573577724582e-11,5.093346316850557e-11,0.0,-5.813189810058727e-60
0.07,0.17228333128722523,0.09901137134607658,0.0,-1.8770890988328838e-11,2.5692155622924625e-06,3.3488418029477857e-06,1.5186369341527046e-05,0.0,7.262530921883496e-11,7.67397544051152e-11,0.0,-3.533344758051267e-60
0.08,0.17392514673109125,0.10150779781254061,0.0,-1.6127284753602024e-11,2.7829493191679365e-06,3.6705024026781065e-06,-0.0007204156590285438,0.0,1.0137901227351294e-10,1.0094882458094134e-10,0.0,-2.4971929082959662e-61
0.09,0.17518772429675505,0.10423228499604445,0.0,-1.098420799818194e-11,2.7450635730730537e-06,3.6709610040004477e-06,-0.0015420543372040088,0.0,1.2659075155751048e-10,1.204446758358798e-10,0.0,3.942399717316548e-60
0.1,0.1760758667963604,0.10707596249373655,0.0,-3.2421840323642498e-12,2.39227197171701e-06,3.2640102450098766e-06,-0.0023731452221889657,0.0,1.4451157701901577e-10,1.317987410024801e-10,0.0,8.82130993965667e-60
0.11,0.1766160284685515,0.10992247518834186,0.0,6.936424104359259e-12,1.6792720911307387e-06,2.3855478477285215e-06,-0.00311067389851665,0.0,1.5119635490652079e-10,1.3156666561331025e-10,0.0,1.402959733842109e-59
0.12,0.17685858915603644,0.11265585606967089,0.0,1.90752048043021e-11,5.885985382052599e-07,1.0066222108071188e-06,-0.003629092703254571,0.0,1.4288911474254107e-10,1.1666644874242002e-10,0.0,1.9077412413669431e-59
0.13,0.1768756012785154,0.11516755775103785,0.0,3.235234915645747e-11,-8.599713694700082e-07,-8.539250204641742e-07,-0.003787515546014845,0.0,1.164907584054975e-10,8.481778630366154e-11,0.0,2.3361327585627554e-59
0.14,0.176754644722939,0.11736265731537134,0.0,4.5599237830874486e-11,-2.6016235320472806e-06,-3.1187310267526066e-06,-0.0034403063537862704,0.0,7.007930062134058e-11,3.501025945940667e-11,0.0,2.6200861602276135e-59
0.15,0.17659075551189343,0.1191652746160435,0.0,5.733715012799726e-11,-4.521622147626673e-06,-5.644803059031087e-06,-0.002450857060363825,0.0,3.43897685964318e-12,-3.2043870701777703e-11,0.0,2.6893355058049887e-59
0.16,0.1764794427107959,0.12052318113479676,0.0,6.585824548821359e-11,-6.454656569341768e-06,-8.221788808701027e-06,-0.0007079635429751062,0.0,-8.145814183737321e-11,-1.1352665836189125e-10,0.0,2.478602735155961e-59
0.17,0.17651354982851034,0.12141149264691276,0.0,6.935370254485441e-11,-8.189627542224478e-06,-1.057726076740778e-05,0.0018563220897086338,0.0,-1.8008423275396145e-10,-2.0426249720031586e-10,0.0,1.9361824267824976e-59
