time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU
0.0,0.5023826961728202,0.3058769829770888,0.0,-3.548555781201563e-10,-2.0598926134886333e-07,-2.354795166875558e-07,0.0029122841399241064,0.0,-4.121578319617905e-09,-4.216170350319957e-09,0.0,-1.625772033122856e-61
0.01,0.5128648027431886,0.30094660768508763,0.0,1.4622700394393348e-09,-7.3502052384746275e-09,-1.302446259818497e-08,0.002707658679300601,0.0,2.8792753344860983e-09,7.282687740855345e-10,0.0,-1.0328438670499418e-61
0.02,0.5220896429145944,0.29653333235791834,0.0,3.6044713972185705e-09,2.45386034184946e-07,2.7054589808946917e-07,0.0024401624027704637,0.0,1.1438333482438709e-08,6.918112070536959e-09,0.0,-1.6621254082643618e-62
0.03,0.5294090522795203,0.29303311188389086,0.0,5.921127182536346e-09,5.386724616899466e-07,6.001439954282218e-07,0.00207165684199287,0.0,2.1023370222282867e-08,1.4000249534373131e-08,0.0,9.513284858638156e-62
0.04,0.534321642643226,0.2907320011717138,0.0,8.201847659407027e-09,8.508266693655907e-07,9.515255255114498e-07,0.0015557466443394928,0.0,3.084550088722147e-08,2.142779786934229e-08,0.0,2.2630170602981345e-61
0.05,0.5364657601388318,0.289780820225144,0.0,1.0183799356185106e-08,1.15225574002811e-06,1.2915248127733992e-06,0.0008494859849344464,0.0,3.987791628915085e-08,2.8468836763608926e-08,0.0,3.675312330428756e-61
0.06,0.5356130471591118,0.29019169163521685,0.0,1.1566816511828352e-08,1.4066196629183791e-06,1.5793437109833796e-06,-7.369836133630059e-05,0.0,4.6906055295385586e-08,3.4238030417960594e-08,0.0,5.0584139995375715e-61
0.07,0.5316651123731101,0.29185166789890316,0.0,1.2036710333375205e-08,1.5730558432182773e-06,1.7690335473594132e-06,-0.001211086166836566,0.0,5.0612078566015786e-08,3.77537623973846e-08,0.0,6.250946208483236e-61
0.08,0.5246540875614796,0.29454686913461864,0.0,1.1296387293230873e-08,1.6095023696263616e-06,1.813214587817632e-06,-0.0025191030385360723,0.0,4.96934662309661e-08,3.802128444281984e-08,0.0,7.069403146912585e-61
0.09,0.5147460452189317,0.29799130498087045,0.0,9.103416492586014e-09,1.4770458281762788e-06,1.6679520481809352e-06,-0.0039045429993864707,0.0,4.3011726475712576e-08,3.413962622289853e-08,0.0,7.322585032046875e-61
