time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU
0.0,0.22641603270229202,0.1376052851030663,0.0,7.156887094767379e-11,-6.461394152621336e-07,-7.804829734531255e-07,0.001760612382302886,0.0,1.6658765573615211e-10,9.24471613138015e-11,0.0,2.180081504318907e-62
0.01,0.23505313903131814,0.13695302174643859,0.0,6.841238307348208e-11,-3.3447473513730703e-07,-3.9413750434660287e-07,0.001667381631242246,0.0,1.8502456770904868e-10,1.1348404063456634e-10,0.0,-3.764283055303119e-63
0.02,0.24300567433817308,0.13653334613784168,0.0,5.6814416367578177e-11,9.791990677504695e-08,1.3959311755917073e-07,0.0015216680641174938,0.0,1.8786630735605955e-10,1.2756522161195587e-10,0.0,-3.576884662283636e-62
0.03,0.24992991509482565,0.1365385084664175,0.0,3.579825240600441e-11,6.35425704245482e-07,8.009900125126288e-07,0.0012980509870355956,0.0,1.706142862002478e-10,1.3126174442135018e-10,0.0,-7.238715038545327e-62
0.04,0.2555583815365682,0.13710978399053705,0.0,5.170748847582711e-12,1.2465654684364114e-06,1.550872190528314e-06,0.0009679621560880412,0.0,1.297939654547912e-10,1.213777493699247e-10,0.0,-1.1079155751442033e-61
0.05,0.25969496626215616,0.13832485477616693,0.0,-3.424603926074822e-11,1.8832443581628152e-06,2.329725887725408e-06,0.0005067515680781695,0.0,6.361526454244355e-11,9.536779043984733e-11,0.0,-1.4719768614537932e-61
0.06,0.2622109318937444,0.14019531457310658,0.0,-8.043381238817736e-11,2.481631761035596e-06,3.0588576088957e-06,-9.861272542558233e-05,0.0,-2.7376888552779445e-11,5.1793879594918255e-11,0.0,-1.7702790415147725e-61
0.07,0.2630431967112046,0.1426721372842826,0.0,-1.3008121818503989e-10,2.965026631193875e-06,3.6439856922615336e-06,-0.0008419532548311973,0.0,-1.3973673030765792e-10,-9.217819954574863e-12,0.0,-1.952067411094582e-61
0.08,0.26219534959497154,0.14565613126427773,0.0,-1.7860462456629505e-10,3.2489202126951087e-06,3.981525766088276e-06,-0.0016912279716311271,0.0,-2.6672209887122844e-10,-8.557144555523772e-11,0.0,-1.9659080657015152e-61
0.09,0.2597408098045334,0.14901075766755043,0.0,-2.203157070959849e-10,3.248283517006186e-06,3.967594902145398e-06,-0.0025836765249135324,0.0,-3.981587190974834e-10,-1.7290577267632276e-10,0.0,-1.765215659893317e-61
0.1,0.25582662422647096,0.15257542809142238,0.0,-2.4875662611745466e-10,2.886867282717558e-06,3.5094641079676152e-06,-0.0034236101974727167,0.0,-5.206491011176031e-10,-2.6447073603787725e-10,0.0,-1.3147256208454607e-61
0.11,0.2506757322017734,0.15617811804999104,0.0,-2.572105366985098e-10,2.1080217916609643e-06,2.538844478722285e-06,-0.0040835927806743555,0.0,-6.181952976636035e-10,-3.512360273352019e-10,0.0,-5.974456346269006e-62
0.12,0.2445852826926094,0.1596467306911808,0.0,-2.3937778679696004e-10,8.862430509222386e-07,1.0260238893697203e-06,-0.004409585068921005,0.0,-6.732773944974543e-10,-4.2228196376058553e-10,0.0,3.785567591178692e-62
0.13,0.23791890936455629,0.16281908051674024,0.0,-1.9018717816973478e-10,-7.616416262753023e-07,-1.0064870183111624e-06,-0.004230370234522298,0.0,-6.683902470356383e-10,-4.6550494884419834e-10,0.0,1.574327950689414e-61
0.14,0.23109189000651437,0.16555161556557554,0.0,-1.0668845583004784e-10,-2.7669871340965406e-06,-3.4724460873940236e-06,-0.0033712494952137747,0.0,-5.879907780834704e-10,-4.686435922679074e-10,0.0,2.9160680919504038e-61
