time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU
0.0,0.07566812280201024,0.04583164970032604,0.0,-8.748748748261593e-13,9.262708665859265e-10,2.2350027309736315e-09,0.001173849034790571,0.0,-1.733618318920659e-12,-8.598508771533203e-13,0.0,1.761802690442159e-64
0.01,0.08174592989845972,0.047618031999739845,0.0,-7.249449152528643e-13,0.01921700221997606,0.016982292003330225,0.0011802985575945174,0.0,-1.5044070144651618e-12,-7.796264959522938e-13,0.0,6.941033900482319e-65
0.02,0.08750917659301759,0.049484733793591466,0.0,-4.543191970192506e-13,0.036752083842931764,0.0324782493442965,0.0011427663325392769,0.0,-1.046702125232841e-12,-5.913330863100328e-13,0.0,-7.370421979152569e-65
0.03,0.09292077044529076,0.05151229820491052,0.0,-6.066689914862638e-14,0.05116131708723911,0.045211857478067004,0.001038559821962132,0.0,-3.5002670614707114e-13,-2.868865780629618e-13,0.0,-2.4702428948114126e-64
0.04,0.09796595366416624,0.05376158234076696,0.0,4.453101855430958e-13,0.06142102939704793,0.05427848495815765,0.0008435460503962239,0.0,5.723770853173995e-13,1.3107074675233078e-13,0.0,-4.394107800476277e-64
0.05,0.10263999853606912,0.05626808066797589,0.0,1.0375699573474002e-12,0.06702071161388563,0.059226988900363126,0.0005369973485405369,0.0,1.678655864875519e-12,6.465864444918006e-13,0.0,-6.346200882305599e-64
0.06,0.10694157895758016,0.05904009446151974,0.0,1.6735063274847784e-12,0.06796383791231815,0.06006043957001811,0.0001069056641025478,0.0,2.8953169559427326e-12,1.228598671539611e-12,0.0,-8.117381934930487e-64
0.07,0.11087102938806849,0.062060006102149325,0.0,2.2942361596844145e-12,0.06469694404050685,0.0571734459858869,-0.00044473081890640623,0.0,4.116900542814072e-12,1.830331706144045e-12,0.0,-9.462496791085324e-64
0.08,0.11443199843672171,0.06528762212547998,0.0,2.8267701771412206e-12,0.057995466027850516,0.05125127023625784,-0.0010972195513281827,0.0,5.209112721463982e-12,2.390273808686633e-12,0.0,-1.0117933075925274e-63
0.09,0.11763488981404949,0.06866468081743227,0.0,3.1883321696762543e-12,0.04883248262549768,0.04315383361857469,-0.0018076972228561364,0.0,6.015999952746392e-12,2.8350532956857184e-12,0.0,-9.825934103503968e-64
0.1,0.12050058416644281,0.07211988620555101,0.0,3.2929232449390416e-12,0.03825052666880675,0.0338024348175721,-0.0025094775602054918,0.0,6.371452475441914e-12,3.0844026999975524e-12,0.0,-8.364784449652895e-64
0.11,0.12306315491181725,0.075574083368798,0.0,3.060004583334359e-12,0.02725041241670241,0.024081505299039616,-0.003112781302446391,0.0,6.1149207884113135e-12,3.0582200102250205e-12,0.0,-5.583091112728256e-64
0.12,0.1253706469033042,0.07894538849437836,0.0,2.424903028305707e-12,0.01670539330221499,0.014762749483699284,-0.0035082901153617218,0.0,5.110730511147081e-12,2.6855055870115004e-12,0.0,-1.4354530990127512e-64
0.13,0.12748351072982042,0.08215421514100534,0.0,1.3502464521863288e-12,0.007304159309345815,0.006454770837522938,-0.0035737846893016743,0.0,3.2698165782897477e-12,1.914685738349333e-12,0.0,3.984068012331594e-64
0.14,0.1294710074083124,0.08512818646931859,0.0,-1.625643831328872e-13,-0.00047764747810419484,-0.00042210019239349606,-0.003183883567960192,0.0,5.721128844340451e-13,7.245488260216673e-13,0.0,1.041498211013961e-63
0.15,0.1314067843507586,0.08780689282431021,0.0,-2.063111231870382e-12,-0.006380522478652027,-0.005638536511074266,-0.0022225999578584614,0.0,-2.9127123980539104e-12,-8.652558702110022e-13,0.0,1.7414647566101198e-63
0.16,0.13336553597879236,0.09014636807073953,0.0,-4.244407532581673e-12,-0.010343718248821156,-0.009140855151980258,-0.0005980695117070943,0.0,-7.008921504562817e-12,-2.7854393455728065e-12,0.0,2.4358552429788757e-63
0.17,0.13542243858707687,0.09212306706893578,0.0,-6.53960214684583e-12,-0.012473215595366138,-0.011022712971274691,0.0017416619662712239,0.0,-1.142576545264291e-11,-4.911450073918494e-12,0.0,3.046086140798473e-63
0.18,0.1376554188499959,0.09373707373888131,0.0,-8.724444812012026e-12,-0.013001002201932083,-0.01148912067835079,0.004793462798387709,0.0,-1.575891197940808e-11,-7.062477978227949e-12,0.0,3.481838351893345e-63
0.19,0.14014811774241265,0.09501424019136608,0.0,-1.0526785077114527e-11,-0.012241158324857736,-0.010817635222032834,0.008486752048603106,0.0,-1.950486595996897e-11,-9.00643678569555e-12,0.0,3.647936150288276e-63
